Date,Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benzene,Status,toluene,Status,ethylbenzene,Status,,,o-xylene,Status,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,benzene,Status,toluene,Status,ethylbenzene,Status,,,o-xylene,Status
07/01/2016,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609684,V ugm-3,0.78032,V ugm-3,0.136623,V ugm-3,,,0.268839,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
07/01/2016,24:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.535095,V ugm-3,0.619666,V ugm-3,0.171881,V ugm-3,,,0.171881,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483207,V ugm-3,0.527864,V ugm-3,0.083737,V ugm-3,,,0.127809,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.457263,V ugm-3,0.359559,V ugm-3,0.118994,V ugm-3,,,0.061701,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479964,V ugm-3,0.436061,V ugm-3,0.092551,V ugm-3,,,0.066108,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.483207,V ugm-3,0.703818,V ugm-3,0.132216,V ugm-3,,,0.14103,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466992,V ugm-3,0.684693,V ugm-3,0.114587,V ugm-3,,,0.145438,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.418347,V ugm-3,0.409286,V ugm-3,0.11018,V ugm-3,,,No data,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512394,V ugm-3,0.478138,V ugm-3,0.105773,V ugm-3,,,0.123402,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.586983,V ugm-3,0.9448,V ugm-3,0.202731,V ugm-3,,,0.312911,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.833451,V ugm-3,1.610367,V ugm-3,0.286468,V ugm-3,,,0.458349,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.603198,V ugm-3,0.986876,V ugm-3,0.229174,V ugm-3,,,0.215953,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590226,V ugm-3,0.688518,V ugm-3,0.132216,V ugm-3,,,0.198324,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496179,V ugm-3,0.535514,V ugm-3,0.105773,V ugm-3,,,0.11018,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564282,V ugm-3,0.466662,V ugm-3,0.07933,V ugm-3,,,0.101366,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531852,V ugm-3,0.784146,V ugm-3,0.193917,V ugm-3,,,0.264432,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726432,V ugm-3,1.31966,V ugm-3,0.286468,V ugm-3,,,0.286468,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.599955,V ugm-3,0.627316,V ugm-3,0.180695,V ugm-3,,,0.193917,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.629142,V ugm-3,0.971575,V ugm-3,0.198324,V ugm-3,,,0.224767,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.671301,V ugm-3,1.028952,V ugm-3,0.185102,V ugm-3,,,0.277654,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.946956,V ugm-3,1.143705,V ugm-3,0.215953,V ugm-3,,,0.198324,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865881,V ugm-3,1.285234,V ugm-3,0.277654,V ugm-3,,,0.273246,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.859395,V ugm-3,0.93715,V ugm-3,0.167474,V ugm-3,,,0.233582,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.658329,V ugm-3,0.654092,V ugm-3,0.158659,V ugm-3,,,0.22036,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619413,V ugm-3,0.589065,V ugm-3,0.105773,V ugm-3,,,0.11018,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
08/01/2016,24:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.515637,V ugm-3,0.432236,V ugm-3,0.101366,V ugm-3,,,0.118994,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,,,No data,V ugm-3
09/01/2016,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.434562,V ugm-3,0.309833,V ugm-3,0.070515,V ugm-3,,,0.088144,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.807507,V ugm-3,1.847523,V ugm-3,0.405462,V ugm-3,,,0.564122,V ugm-3
09/01/2016,02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.411861,V ugm-3,0.309833,V ugm-3,0.048479,V ugm-3,,,0.083737,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.625899,V ugm-3,1.292884,V ugm-3,0.273246,V ugm-3,,,0.387834,V ugm-3
09/01/2016,03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379431,V ugm-3,0.344259,V ugm-3,0.070515,V ugm-3,,,0.061701,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6486,V ugm-3,1.32731,V ugm-3,0.273246,V ugm-3,,,0.334947,V ugm-3
09/01/2016,04:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35673,V ugm-3,0.218031,V ugm-3,0.048479,V ugm-3,,,0.070515,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.512394,V ugm-3,0.734419,V ugm-3,0.105773,V ugm-3,,,0.215953,V ugm-3
09/01/2016,05:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42159,V ugm-3,0.267757,V ugm-3,0.057294,V ugm-3,,,0.044072,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304842,V ugm-3,0.56994,V ugm-3,0.268839,V ugm-3,,,0.193917,V ugm-3
09/01/2016,06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38916,V ugm-3,0.328959,V ugm-3,0.07933,V ugm-3,,,0.052886,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.548067,V ugm-3,1.009826,V ugm-3,0.215953,V ugm-3,,,0.36139,V ugm-3
09/01/2016,07:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42159,V ugm-3,0.409286,V ugm-3,0.061701,V ugm-3,,,0.132216,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.61617,V ugm-3,1.308184,V ugm-3,0.282061,V ugm-3,,,0.44072,V ugm-3
09/01/2016,08:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415104,V ugm-3,0.344259,V ugm-3,0.048479,V ugm-3,,,0.114587,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.710217,V ugm-3,1.189606,V ugm-3,0.176288,V ugm-3,,,0.33054,V ugm-3
09/01/2016,09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.496179,V ugm-3,0.524039,V ugm-3,0.11018,V ugm-3,,,0.145438,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87561,V ugm-3,2.103805,V ugm-3,0.383426,V ugm-3,,,0.617008,V ugm-3
09/01/2016,10:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.509151,V ugm-3,0.546989,V ugm-3,0.092551,V ugm-3,,,0.118994,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914526,V ugm-3,2.226208,V ugm-3,0.40987,V ugm-3,,,0.63023,V ugm-3
09/01/2016,11:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567525,V ugm-3,0.657917,V ugm-3,0.154252,V ugm-3,,,0.171881,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.914526,V ugm-3,2.314186,V ugm-3,0.462756,V ugm-3,,,0.612601,V ugm-3
09/01/2016,12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.466992,V ugm-3,0.55464,V ugm-3,0.092551,V ugm-3,,,0.127809,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.981473,V ugm-3,3.641495,V ugm-3,0.709559,V ugm-3,,,0.929919,V ugm-3
09/01/2016,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.479964,V ugm-3,0.539339,V ugm-3,0.127809,V ugm-3,,,0.105773,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.125321,V ugm-3,2.390688,V ugm-3,0.493606,V ugm-3,,,0.555307,V ugm-3
09/01/2016,14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447534,V ugm-3,0.351909,V ugm-3,0.061701,V ugm-3,,,0.096958,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19991,V ugm-3,2.865,V ugm-3,0.427498,V ugm-3,,,0.824146,V ugm-3
09/01/2016,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.460506,V ugm-3,0.474312,V ugm-3,0.167474,V ugm-3,,,0.070515,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.248555,V ugm-3,3.8404,V ugm-3,0.731595,V ugm-3,,,0.99162,V ugm-3
09/01/2016,16:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450777,V ugm-3,0.420761,V ugm-3,0.066108,V ugm-3,,,0.096958,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.391247,V ugm-3,3.05243,V ugm-3,0.462756,V ugm-3,,,0.749224,V ugm-3
09/01/2016,17:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.460506,V ugm-3,0.290708,V ugm-3,0.052886,V ugm-3,,,0.066108,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.969657,V ugm-3,2.321836,V ugm-3,0.401055,V ugm-3,,,0.608194,V ugm-3
09/01/2016,18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.428076,V ugm-3,0.267757,V ugm-3,0.048479,V ugm-3,,,0.039665,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.131807,V ugm-3,2.532216,V ugm-3,0.528864,V ugm-3,,,0.647858,V ugm-3
09/01/2016,19:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45402,V ugm-3,0.348084,V ugm-3,0.048479,V ugm-3,,,0.083737,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.306929,V ugm-3,2.903251,V ugm-3,0.44072,V ugm-3,,,0.80211,V ugm-3
09/01/2016,20:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450777,V ugm-3,0.248632,V ugm-3,0.061701,V ugm-3,,,0.070515,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.930741,V ugm-3,1.958451,V ugm-3,0.237989,V ugm-3,,,0.511235,V ugm-3
09/01/2016,21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.376188,V ugm-3,0.145354,V ugm-3,No data,V ugm-3,,,0.048479,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.882096,V ugm-3,1.855174,V ugm-3,0.383426,V ugm-3,,,0.462756,V ugm-3
09/01/2016,22:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38916,V ugm-3,0.198905,V ugm-3,0.088144,V ugm-3,,,0.044072,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.677787,V ugm-3,0.979226,V ugm-3,0.127809,V ugm-3,,,0.282061,V ugm-3
09/01/2016,23:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447534,V ugm-3,0.206555,V ugm-3,No data,V ugm-3,,,No data,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719946,V ugm-3,1.644793,V ugm-3,0.334947,V ugm-3,,,0.423091,V ugm-3
09/01/2016,24:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.405375,V ugm-3,0.183605,V ugm-3,0.057294,V ugm-3,,,0.03085,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.522123,V ugm-3,1.262283,V ugm-3,0.233582,V ugm-3,,,0.308504,V ugm-3
10/01/2016,01:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.402132,V ugm-3,0.210381,V ugm-3,No data,V ugm-3,,,No data,V ugm-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.794535,V ugm-3,1.285234,V ugm-3,0.154252,V ugm-3,,,0.246803,V ugm-3
