Date,Time,benzene,Status
29/02/1996,23:00:00,11.93,V ugm-3
29/02/1996,24:00:00,10.37,V ugm-3
01/03/1996,01:00:00,6.76,V ugm-3
01/03/1996,02:00:00,No data,V ugm-3
01/03/1996,03:00:00,4.88,V ugm-3
01/03/1996,04:00:00,4.58,V ugm-3
01/03/1996,05:00:00,3.35,V ugm-3
01/03/1996,06:00:00,3.51,V ugm-3
01/03/1996,07:00:00,3.28,V ugm-3
01/03/1996,08:00:00,4.52,V ugm-3
01/03/1996,09:00:00,6.27,V ugm-3
01/03/1996,10:00:00,5.95,V ugm-3
01/03/1996,11:00:00,5.43,V ugm-3
01/03/1996,12:00:00,4.42,V ugm-3
01/03/1996,13:00:00,4.81,V ugm-3
01/03/1996,14:00:00,4.94,V ugm-3
01/03/1996,15:00:00,5.62,V ugm-3
01/03/1996,16:00:00,5.27,V ugm-3
01/03/1996,17:00:00,7.48,V ugm-3
01/03/1996,18:00:00,6.44,V ugm-3
01/03/1996,19:00:00,7.44,V ugm-3
01/03/1996,20:00:00,6.73,V ugm-3
01/03/1996,21:00:00,4.26,V ugm-3
01/03/1996,22:00:00,3.77,V ugm-3
01/03/1996,23:00:00,3.74,V ugm-3
01/03/1996,24:00:00,4.03,V ugm-3
02/03/1996,01:00:00,3.93,V ugm-3
02/03/1996,02:00:00,2.63,V ugm-3
02/03/1996,03:00:00,2.15,V ugm-3
02/03/1996,04:00:00,3.64,V ugm-3
02/03/1996,05:00:00,3.61,V ugm-3
02/03/1996,06:00:00,2.76,V ugm-3
02/03/1996,07:00:00,3.41,V ugm-3
02/03/1996,08:00:00,3.02,V ugm-3
02/03/1996,09:00:00,4.19,V ugm-3
02/03/1996,10:00:00,5.43,V ugm-3
02/03/1996,11:00:00,5.33,V ugm-3
02/03/1996,12:00:00,4.71,V ugm-3
02/03/1996,13:00:00,4.75,V ugm-3
02/03/1996,14:00:00,5.62,V ugm-3
02/03/1996,15:00:00,5.14,V ugm-3
02/03/1996,16:00:00,5.75,V ugm-3
02/03/1996,17:00:00,4.78,V ugm-3
02/03/1996,18:00:00,5.36,V ugm-3
02/03/1996,19:00:00,8.97,V ugm-3
02/03/1996,20:00:00,7.02,V ugm-3
02/03/1996,21:00:00,4.49,V ugm-3
02/03/1996,22:00:00,3.8,V ugm-3
02/03/1996,23:00:00,4.75,V ugm-3
02/03/1996,24:00:00,4.39,V ugm-3
03/03/1996,01:00:00,No data,V ugm-3
03/03/1996,02:00:00,3.8,V ugm-3
03/03/1996,03:00:00,3.45,V ugm-3
03/03/1996,04:00:00,2.37,V ugm-3
03/03/1996,05:00:00,1.92,V ugm-3
03/03/1996,06:00:00,1.66,V ugm-3
03/03/1996,07:00:00,2.05,V ugm-3
03/03/1996,08:00:00,1.69,V ugm-3
03/03/1996,09:00:00,2.02,V ugm-3
03/03/1996,10:00:00,2.21,V ugm-3
03/03/1996,11:00:00,2.73,V ugm-3
03/03/1996,12:00:00,2.63,V ugm-3
03/03/1996,13:00:00,3.38,V ugm-3
03/03/1996,14:00:00,4.16,V ugm-3
03/03/1996,15:00:00,4.71,V ugm-3
03/03/1996,16:00:00,4.78,V ugm-3
03/03/1996,17:00:00,5.82,V ugm-3
03/03/1996,18:00:00,8.06,V ugm-3
03/03/1996,19:00:00,17.55,V ugm-3
03/03/1996,20:00:00,13.55,V ugm-3
03/03/1996,21:00:00,12.32,V ugm-3
03/03/1996,22:00:00,9.3,V ugm-3
03/03/1996,23:00:00,8,V ugm-3
03/03/1996,24:00:00,5.17,V ugm-3
04/03/1996,01:00:00,4.65,V ugm-3
04/03/1996,02:00:00,2.5,V ugm-3
04/03/1996,03:00:00,2.34,V ugm-3
04/03/1996,04:00:00,1.72,V ugm-3
04/03/1996,05:00:00,1.89,V ugm-3
04/03/1996,06:00:00,1.24,V ugm-3
04/03/1996,07:00:00,1.89,V ugm-3
04/03/1996,08:00:00,3.9,V ugm-3
04/03/1996,09:00:00,6.44,V ugm-3
04/03/1996,10:00:00,5.17,V ugm-3
04/03/1996,11:00:00,3.84,V ugm-3
04/03/1996,12:00:00,3.51,V ugm-3
04/03/1996,13:00:00,3.84,V ugm-3
04/03/1996,14:00:00,4.1,V ugm-3
04/03/1996,15:00:00,3.19,V ugm-3
04/03/1996,16:00:00,3.71,V ugm-3
04/03/1996,17:00:00,6.96,V ugm-3
04/03/1996,18:00:00,7.22,V ugm-3
04/03/1996,19:00:00,7.48,V ugm-3
04/03/1996,20:00:00,6.4,V ugm-3
04/03/1996,21:00:00,5.62,V ugm-3
04/03/1996,22:00:00,5.4,V ugm-3
04/03/1996,23:00:00,4.29,V ugm-3
04/03/1996,24:00:00,No data,V ugm-3
05/03/1996,01:00:00,3.28,V ugm-3
05/03/1996,02:00:00,2.24,V ugm-3
05/03/1996,03:00:00,1.46,V ugm-3
05/03/1996,04:00:00,1.53,V ugm-3
05/03/1996,05:00:00,1.4,V ugm-3
05/03/1996,06:00:00,2.05,V ugm-3
05/03/1996,07:00:00,1.98,V ugm-3
05/03/1996,08:00:00,3.87,V ugm-3
05/03/1996,09:00:00,5.49,V ugm-3
05/03/1996,10:00:00,6.05,V ugm-3
05/03/1996,11:00:00,4.68,V ugm-3
05/03/1996,12:00:00,4,V ugm-3
05/03/1996,13:00:00,5.17,V ugm-3
05/03/1996,14:00:00,3.84,V ugm-3
05/03/1996,15:00:00,5.1,V ugm-3
05/03/1996,16:00:00,5.66,V ugm-3
05/03/1996,17:00:00,6.89,V ugm-3
05/03/1996,18:00:00,8.09,V ugm-3
05/03/1996,19:00:00,7.54,V ugm-3
05/03/1996,20:00:00,10.89,V ugm-3
05/03/1996,21:00:00,6.6,V ugm-3
05/03/1996,22:00:00,5.79,V ugm-3
05/03/1996,23:00:00,6.01,V ugm-3
05/03/1996,24:00:00,5.23,V ugm-3
06/03/1996,01:00:00,3.12,V ugm-3
06/03/1996,02:00:00,2.5,V ugm-3
06/03/1996,03:00:00,2.31,V ugm-3
06/03/1996,04:00:00,2.93,V ugm-3
06/03/1996,05:00:00,1.92,V ugm-3
06/03/1996,06:00:00,2.57,V ugm-3
06/03/1996,07:00:00,3.28,V ugm-3
06/03/1996,08:00:00,7.9,V ugm-3
06/03/1996,09:00:00,12.58,V ugm-3
06/03/1996,10:00:00,8.71,V ugm-3
06/03/1996,11:00:00,7.25,V ugm-3
06/03/1996,12:00:00,6.4,V ugm-3
06/03/1996,13:00:00,5.3,V ugm-3
06/03/1996,14:00:00,6.79,V ugm-3
06/03/1996,15:00:00,4.32,V ugm-3
06/03/1996,16:00:00,5.72,V ugm-3
06/03/1996,17:00:00,5.1,V ugm-3
06/03/1996,18:00:00,7.05,V ugm-3
06/03/1996,19:00:00,6.57,V ugm-3
06/03/1996,20:00:00,8.74,V ugm-3
06/03/1996,21:00:00,10.24,V ugm-3
06/03/1996,22:00:00,5.98,V ugm-3
06/03/1996,23:00:00,No data,V ugm-3
06/03/1996,24:00:00,4.45,V ugm-3
07/03/1996,01:00:00,2.41,V ugm-3
07/03/1996,02:00:00,1.89,V ugm-3
07/03/1996,03:00:00,1.85,V ugm-3
07/03/1996,04:00:00,1.56,V ugm-3
07/03/1996,05:00:00,1.46,V ugm-3
07/03/1996,06:00:00,1.56,V ugm-3
07/03/1996,07:00:00,2.18,V ugm-3
07/03/1996,08:00:00,5.43,V ugm-3
07/03/1996,09:00:00,7.44,V ugm-3
07/03/1996,10:00:00,4.91,V ugm-3
07/03/1996,11:00:00,5.46,V ugm-3
07/03/1996,12:00:00,5.69,V ugm-3
07/03/1996,13:00:00,5.66,V ugm-3
07/03/1996,14:00:00,6.5,V ugm-3
07/03/1996,15:00:00,5.4,V ugm-3
07/03/1996,16:00:00,9,V ugm-3
07/03/1996,17:00:00,10.08,V ugm-3
07/03/1996,18:00:00,10.95,V ugm-3
07/03/1996,19:00:00,11.77,V ugm-3
07/03/1996,20:00:00,10.24,V ugm-3
07/03/1996,21:00:00,9.07,V ugm-3
07/03/1996,22:00:00,8.94,V ugm-3
07/03/1996,23:00:00,6.76,V ugm-3
07/03/1996,24:00:00,6.37,V ugm-3
08/03/1996,01:00:00,6.24,V ugm-3
08/03/1996,02:00:00,3.41,V ugm-3
08/03/1996,03:00:00,3.35,V ugm-3
08/03/1996,04:00:00,3.32,V ugm-3
08/03/1996,05:00:00,2.93,V ugm-3
08/03/1996,06:00:00,3.25,V ugm-3
08/03/1996,07:00:00,6.86,V ugm-3
08/03/1996,08:00:00,10.63,V ugm-3
08/03/1996,09:00:00,13.55,V ugm-3
08/03/1996,10:00:00,8.03,V ugm-3
08/03/1996,11:00:00,9.13,V ugm-3
08/03/1996,12:00:00,7.77,V ugm-3
08/03/1996,13:00:00,8.78,V ugm-3
08/03/1996,14:00:00,8.81,V ugm-3
08/03/1996,15:00:00,9.43,V ugm-3
08/03/1996,16:00:00,13.36,V ugm-3
08/03/1996,17:00:00,14.92,V ugm-3
08/03/1996,18:00:00,23.37,V ugm-3
08/03/1996,19:00:00,17.13,V ugm-3
08/03/1996,20:00:00,10.21,V ugm-3
08/03/1996,21:00:00,5.53,V ugm-3
08/03/1996,22:00:00,No data,V ugm-3
08/03/1996,23:00:00,4.23,V ugm-3
08/03/1996,24:00:00,3.58,V ugm-3
09/03/1996,01:00:00,3.38,V ugm-3
09/03/1996,02:00:00,3.35,V ugm-3
09/03/1996,03:00:00,3.35,V ugm-3
09/03/1996,04:00:00,5.75,V ugm-3
09/03/1996,05:00:00,4.58,V ugm-3
09/03/1996,06:00:00,4.23,V ugm-3
09/03/1996,07:00:00,8.87,V ugm-3
09/03/1996,08:00:00,10.66,V ugm-3
09/03/1996,09:00:00,13.33,V ugm-3
09/03/1996,10:00:00,15.15,V ugm-3
09/03/1996,11:00:00,14.24,V ugm-3
09/03/1996,12:00:00,15.44,V ugm-3
09/03/1996,13:00:00,16.02,V ugm-3
09/03/1996,14:00:00,15.63,V ugm-3
09/03/1996,15:00:00,17.45,V ugm-3
09/03/1996,16:00:00,20.28,V ugm-3
09/03/1996,17:00:00,18.72,V ugm-3
09/03/1996,18:00:00,18.88,V ugm-3
09/03/1996,19:00:00,21.32,V ugm-3
09/03/1996,20:00:00,22.13,V ugm-3
09/03/1996,21:00:00,18.88,V ugm-3
09/03/1996,22:00:00,18.43,V ugm-3
09/03/1996,23:00:00,16.87,V ugm-3
09/03/1996,24:00:00,18.46,V ugm-3
10/03/1996,01:00:00,20.09,V ugm-3
10/03/1996,02:00:00,16.15,V ugm-3
10/03/1996,03:00:00,13.49,V ugm-3
10/03/1996,04:00:00,11.44,V ugm-3
10/03/1996,05:00:00,9.69,V ugm-3
10/03/1996,06:00:00,8.68,V ugm-3
10/03/1996,07:00:00,7.77,V ugm-3
10/03/1996,08:00:00,8.55,V ugm-3
10/03/1996,09:00:00,10.14,V ugm-3
10/03/1996,10:00:00,11.8,V ugm-3
10/03/1996,11:00:00,10.21,V ugm-3
10/03/1996,12:00:00,9.65,V ugm-3
10/03/1996,13:00:00,11.12,V ugm-3
10/03/1996,14:00:00,11.8,V ugm-3
10/03/1996,15:00:00,10.5,V ugm-3
10/03/1996,16:00:00,10.34,V ugm-3
10/03/1996,17:00:00,10.92,V ugm-3
10/03/1996,18:00:00,13.03,V ugm-3
10/03/1996,19:00:00,18.49,V ugm-3
10/03/1996,20:00:00,17.78,V ugm-3
10/03/1996,21:00:00,No data,V ugm-3
10/03/1996,22:00:00,12.09,V ugm-3
10/03/1996,23:00:00,14.79,V ugm-3
10/03/1996,24:00:00,10.69,V ugm-3
11/03/1996,01:00:00,8.48,V ugm-3
11/03/1996,02:00:00,8.29,V ugm-3
11/03/1996,03:00:00,5.75,V ugm-3
11/03/1996,04:00:00,4.68,V ugm-3
11/03/1996,05:00:00,4.88,V ugm-3
11/03/1996,06:00:00,4.88,V ugm-3
11/03/1996,07:00:00,8.45,V ugm-3
11/03/1996,08:00:00,11.38,V ugm-3
11/03/1996,09:00:00,20.54,V ugm-3
11/03/1996,10:00:00,24.8,V ugm-3
11/03/1996,11:00:00,26.85,V ugm-3
11/03/1996,12:00:00,22.85,V ugm-3
11/03/1996,13:00:00,19.96,V ugm-3
11/03/1996,14:00:00,10.6,V ugm-3
11/03/1996,15:00:00,8.48,V ugm-3
11/03/1996,16:00:00,No data,V ugm-3
11/03/1996,17:00:00,10.82,V ugm-3
11/03/1996,18:00:00,18.72,V ugm-3
11/03/1996,19:00:00,18.69,V ugm-3
11/03/1996,20:00:00,12.03,V ugm-3
11/03/1996,21:00:00,12.58,V ugm-3
11/03/1996,22:00:00,6.86,V ugm-3
11/03/1996,23:00:00,4.19,V ugm-3
11/03/1996,24:00:00,3.09,V ugm-3
12/03/1996,01:00:00,3.22,V ugm-3
12/03/1996,02:00:00,2.44,V ugm-3
12/03/1996,03:00:00,2.15,V ugm-3
12/03/1996,04:00:00,2.11,V ugm-3
12/03/1996,05:00:00,2.73,V ugm-3
12/03/1996,06:00:00,2.47,V ugm-3
12/03/1996,07:00:00,3.22,V ugm-3
12/03/1996,08:00:00,4.13,V ugm-3
12/03/1996,09:00:00,5.66,V ugm-3
12/03/1996,10:00:00,4.97,V ugm-3
12/03/1996,11:00:00,3.97,V ugm-3
12/03/1996,12:00:00,4.23,V ugm-3
12/03/1996,13:00:00,3.58,V ugm-3
12/03/1996,14:00:00,4,V ugm-3
12/03/1996,15:00:00,4.23,V ugm-3
12/03/1996,16:00:00,4.03,V ugm-3
12/03/1996,17:00:00,10.69,V ugm-3
12/03/1996,18:00:00,13.81,V ugm-3
12/03/1996,19:00:00,11.83,V ugm-3
12/03/1996,20:00:00,No data,V ugm-3
12/03/1996,21:00:00,9.43,V ugm-3
12/03/1996,22:00:00,6.21,V ugm-3
12/03/1996,23:00:00,5.43,V ugm-3
12/03/1996,24:00:00,4.78,V ugm-3
13/03/1996,01:00:00,4.39,V ugm-3
13/03/1996,02:00:00,3.06,V ugm-3
13/03/1996,03:00:00,2.67,V ugm-3
13/03/1996,04:00:00,2.7,V ugm-3
13/03/1996,05:00:00,2.76,V ugm-3
13/03/1996,06:00:00,2.89,V ugm-3
13/03/1996,07:00:00,3.77,V ugm-3
13/03/1996,08:00:00,6.89,V ugm-3
13/03/1996,09:00:00,9.78,V ugm-3
13/03/1996,10:00:00,8.03,V ugm-3
13/03/1996,11:00:00,7.15,V ugm-3
13/03/1996,12:00:00,6.18,V ugm-3
13/03/1996,13:00:00,9.62,V ugm-3
13/03/1996,14:00:00,9.2,V ugm-3
13/03/1996,15:00:00,11.47,V ugm-3
13/03/1996,16:00:00,10.11,V ugm-3
13/03/1996,17:00:00,14.07,V ugm-3
13/03/1996,18:00:00,18.36,V ugm-3
13/03/1996,19:00:00,27.92,V ugm-3
13/03/1996,20:00:00,23.37,V ugm-3
13/03/1996,21:00:00,17.97,V ugm-3
13/03/1996,22:00:00,15.54,V ugm-3
13/03/1996,23:00:00,14.72,V ugm-3
13/03/1996,24:00:00,8.09,V ugm-3
14/03/1996,01:00:00,6.4,V ugm-3
14/03/1996,02:00:00,4.62,V ugm-3
14/03/1996,03:00:00,4.23,V ugm-3
14/03/1996,04:00:00,4.88,V ugm-3
14/03/1996,05:00:00,5.66,V ugm-3
14/03/1996,06:00:00,5.27,V ugm-3
14/03/1996,07:00:00,6.7,V ugm-3
14/03/1996,08:00:00,10.79,V ugm-3
14/03/1996,09:00:00,12.51,V ugm-3
14/03/1996,10:00:00,10.3,V ugm-3
14/03/1996,11:00:00,12.12,V ugm-3
14/03/1996,12:00:00,12.03,V ugm-3
14/03/1996,13:00:00,9.2,V ugm-3
14/03/1996,14:00:00,9.75,V ugm-3
14/03/1996,15:00:00,10.43,V ugm-3
14/03/1996,16:00:00,13.2,V ugm-3
14/03/1996,17:00:00,10.79,V ugm-3
14/03/1996,18:00:00,19.24,V ugm-3
14/03/1996,19:00:00,No data,V ugm-3
14/03/1996,20:00:00,25.29,V ugm-3
14/03/1996,21:00:00,19.92,V ugm-3
14/03/1996,22:00:00,19.63,V ugm-3
14/03/1996,23:00:00,18.53,V ugm-3
14/03/1996,24:00:00,13.52,V ugm-3
15/03/1996,01:00:00,11.8,V ugm-3
15/03/1996,02:00:00,8.22,V ugm-3
15/03/1996,03:00:00,7.44,V ugm-3
15/03/1996,04:00:00,6.7,V ugm-3
15/03/1996,05:00:00,5.46,V ugm-3
15/03/1996,06:00:00,5.85,V ugm-3
15/03/1996,07:00:00,8.16,V ugm-3
15/03/1996,08:00:00,17.29,V ugm-3
15/03/1996,09:00:00,25.9,V ugm-3
15/03/1996,10:00:00,28.63,V ugm-3
15/03/1996,11:00:00,20.05,V ugm-3
15/03/1996,12:00:00,16.48,V ugm-3
15/03/1996,13:00:00,15.02,V ugm-3
15/03/1996,14:00:00,14.69,V ugm-3
15/03/1996,15:00:00,17.58,V ugm-3
15/03/1996,16:00:00,16.9,V ugm-3
15/03/1996,17:00:00,19.14,V ugm-3
15/03/1996,18:00:00,15.76,V ugm-3
15/03/1996,19:00:00,24.02,V ugm-3
15/03/1996,20:00:00,25.74,V ugm-3
15/03/1996,21:00:00,20.9,V ugm-3
15/03/1996,22:00:00,15.86,V ugm-3
15/03/1996,23:00:00,16.74,V ugm-3
15/03/1996,24:00:00,15.08,V ugm-3
16/03/1996,01:00:00,14.63,V ugm-3
16/03/1996,02:00:00,11.34,V ugm-3
16/03/1996,03:00:00,8.68,V ugm-3
16/03/1996,04:00:00,9.49,V ugm-3
16/03/1996,05:00:00,8.55,V ugm-3
16/03/1996,06:00:00,6.08,V ugm-3
16/03/1996,07:00:00,7.18,V ugm-3
16/03/1996,08:00:00,9.82,V ugm-3
16/03/1996,09:00:00,10.11,V ugm-3
16/03/1996,10:00:00,15.05,V ugm-3
16/03/1996,11:00:00,13.78,V ugm-3
16/03/1996,12:00:00,12.61,V ugm-3
16/03/1996,13:00:00,12.09,V ugm-3
16/03/1996,14:00:00,11.51,V ugm-3
16/03/1996,15:00:00,13.23,V ugm-3
16/03/1996,16:00:00,9.95,V ugm-3
16/03/1996,17:00:00,10.56,V ugm-3
16/03/1996,18:00:00,No data,V ugm-3
16/03/1996,19:00:00,14.46,V ugm-3
16/03/1996,20:00:00,20.61,V ugm-3
16/03/1996,21:00:00,19.53,V ugm-3
16/03/1996,22:00:00,12.32,V ugm-3
16/03/1996,23:00:00,16.58,V ugm-3
16/03/1996,24:00:00,19.53,V ugm-3
17/03/1996,01:00:00,14.56,V ugm-3
17/03/1996,02:00:00,13.59,V ugm-3
17/03/1996,03:00:00,9.33,V ugm-3
17/03/1996,04:00:00,8.22,V ugm-3
17/03/1996,05:00:00,6.08,V ugm-3
17/03/1996,06:00:00,5.43,V ugm-3
17/03/1996,07:00:00,7.51,V ugm-3
17/03/1996,08:00:00,10.11,V ugm-3
17/03/1996,09:00:00,8.61,V ugm-3
17/03/1996,10:00:00,9.46,V ugm-3
17/03/1996,11:00:00,7.8,V ugm-3
17/03/1996,12:00:00,10.37,V ugm-3
17/03/1996,13:00:00,7.02,V ugm-3
17/03/1996,14:00:00,6.11,V ugm-3
17/03/1996,15:00:00,5.23,V ugm-3
17/03/1996,16:00:00,4,V ugm-3
17/03/1996,17:00:00,4.94,V ugm-3
17/03/1996,18:00:00,4.71,V ugm-3
17/03/1996,19:00:00,12.22,V ugm-3
17/03/1996,20:00:00,11.47,V ugm-3
17/03/1996,21:00:00,15.15,V ugm-3
17/03/1996,22:00:00,11.41,V ugm-3
17/03/1996,23:00:00,9.33,V ugm-3
17/03/1996,24:00:00,7.87,V ugm-3
18/03/1996,01:00:00,8.22,V ugm-3
18/03/1996,02:00:00,7.93,V ugm-3
18/03/1996,03:00:00,6.18,V ugm-3
18/03/1996,04:00:00,5.88,V ugm-3
18/03/1996,05:00:00,5.43,V ugm-3
18/03/1996,06:00:00,6.24,V ugm-3
18/03/1996,07:00:00,9.33,V ugm-3
18/03/1996,08:00:00,15.28,V ugm-3
18/03/1996,09:00:00,21.32,V ugm-3
18/03/1996,10:00:00,18.98,V ugm-3
18/03/1996,11:00:00,15.41,V ugm-3
18/03/1996,12:00:00,14.07,V ugm-3
18/03/1996,13:00:00,12.09,V ugm-3
18/03/1996,14:00:00,13.16,V ugm-3
18/03/1996,15:00:00,9.2,V ugm-3
18/03/1996,16:00:00,14.01,V ugm-3
18/03/1996,17:00:00,No data,V ugm-3
18/03/1996,18:00:00,12.87,V ugm-3
18/03/1996,19:00:00,18.75,V ugm-3
18/03/1996,20:00:00,16.93,V ugm-3
18/03/1996,21:00:00,15.44,V ugm-3
18/03/1996,22:00:00,13.94,V ugm-3
18/03/1996,23:00:00,13.88,V ugm-3
18/03/1996,24:00:00,14.17,V ugm-3
19/03/1996,01:00:00,9.49,V ugm-3
19/03/1996,02:00:00,6.08,V ugm-3
19/03/1996,03:00:00,5.07,V ugm-3
19/03/1996,04:00:00,5.36,V ugm-3
19/03/1996,05:00:00,5.85,V ugm-3
19/03/1996,06:00:00,5.75,V ugm-3
19/03/1996,07:00:00,7.22,V ugm-3
19/03/1996,08:00:00,14.01,V ugm-3
19/03/1996,09:00:00,14.46,V ugm-3
19/03/1996,10:00:00,21.35,V ugm-3
19/03/1996,11:00:00,14.43,V ugm-3
19/03/1996,12:00:00,12.81,V ugm-3
19/03/1996,13:00:00,15.5,V ugm-3
19/03/1996,14:00:00,13.68,V ugm-3
19/03/1996,15:00:00,12.25,V ugm-3
19/03/1996,16:00:00,16.48,V ugm-3
19/03/1996,17:00:00,15.44,V ugm-3
19/03/1996,18:00:00,17.23,V ugm-3
19/03/1996,19:00:00,17.97,V ugm-3
19/03/1996,20:00:00,16.02,V ugm-3
19/03/1996,21:00:00,11.77,V ugm-3
19/03/1996,22:00:00,9.43,V ugm-3
19/03/1996,23:00:00,8.78,V ugm-3
19/03/1996,24:00:00,8.13,V ugm-3
20/03/1996,01:00:00,6.47,V ugm-3
20/03/1996,02:00:00,4.1,V ugm-3
20/03/1996,03:00:00,3.71,V ugm-3
20/03/1996,04:00:00,3.02,V ugm-3
20/03/1996,05:00:00,3.41,V ugm-3
20/03/1996,06:00:00,3.41,V ugm-3
20/03/1996,07:00:00,5.04,V ugm-3
20/03/1996,08:00:00,10.82,V ugm-3
20/03/1996,09:00:00,15.7,V ugm-3
20/03/1996,10:00:00,17.81,V ugm-3
20/03/1996,11:00:00,14.11,V ugm-3
20/03/1996,12:00:00,12.81,V ugm-3
20/03/1996,13:00:00,13.13,V ugm-3
20/03/1996,14:00:00,14.46,V ugm-3
20/03/1996,15:00:00,13.16,V ugm-3
20/03/1996,16:00:00,No data,V ugm-3
20/03/1996,17:00:00,22.69,V ugm-3
20/03/1996,18:00:00,34.71,V ugm-3
20/03/1996,19:00:00,20.83,V ugm-3
20/03/1996,20:00:00,20.74,V ugm-3
20/03/1996,21:00:00,15.86,V ugm-3
20/03/1996,22:00:00,13.65,V ugm-3
20/03/1996,23:00:00,9.88,V ugm-3
20/03/1996,24:00:00,10.53,V ugm-3
21/03/1996,01:00:00,9.04,V ugm-3
21/03/1996,02:00:00,6.47,V ugm-3
21/03/1996,03:00:00,6.63,V ugm-3
21/03/1996,04:00:00,6.57,V ugm-3
21/03/1996,05:00:00,7.54,V ugm-3
21/03/1996,06:00:00,4.39,V ugm-3
21/03/1996,07:00:00,2.57,V ugm-3
21/03/1996,08:00:00,4.49,V ugm-3
21/03/1996,09:00:00,5.79,V ugm-3
21/03/1996,10:00:00,20.87,V ugm-3
21/03/1996,11:00:00,8.78,V ugm-3
21/03/1996,12:00:00,6.57,V ugm-3
21/03/1996,13:00:00,5.85,V ugm-3
21/03/1996,14:00:00,5.17,V ugm-3
21/03/1996,15:00:00,5.3,V ugm-3
21/03/1996,16:00:00,6.21,V ugm-3
21/03/1996,17:00:00,8.52,V ugm-3
21/03/1996,18:00:00,9.95,V ugm-3
21/03/1996,19:00:00,10.89,V ugm-3
21/03/1996,20:00:00,7.57,V ugm-3
21/03/1996,21:00:00,6.83,V ugm-3
21/03/1996,22:00:00,8.81,V ugm-3
21/03/1996,23:00:00,9.95,V ugm-3
21/03/1996,24:00:00,11.67,V ugm-3
22/03/1996,01:00:00,13.16,V ugm-3
22/03/1996,02:00:00,7.25,V ugm-3
22/03/1996,03:00:00,4.91,V ugm-3
22/03/1996,04:00:00,4.13,V ugm-3
22/03/1996,05:00:00,3.74,V ugm-3
22/03/1996,06:00:00,4.06,V ugm-3
22/03/1996,07:00:00,4.75,V ugm-3
22/03/1996,08:00:00,6.99,V ugm-3
22/03/1996,09:00:00,8.42,V ugm-3
22/03/1996,10:00:00,10.82,V ugm-3
22/03/1996,11:00:00,7.87,V ugm-3
22/03/1996,12:00:00,7.48,V ugm-3
22/03/1996,13:00:00,7.18,V ugm-3
22/03/1996,14:00:00,6.21,V ugm-3
22/03/1996,15:00:00,No data,V ugm-3
22/03/1996,16:00:00,6.14,V ugm-3
22/03/1996,17:00:00,6.5,V ugm-3
22/03/1996,18:00:00,8.61,V ugm-3
22/03/1996,19:00:00,8.81,V ugm-3
22/03/1996,20:00:00,8.09,V ugm-3
22/03/1996,21:00:00,9.23,V ugm-3
22/03/1996,22:00:00,8.22,V ugm-3
22/03/1996,23:00:00,5.69,V ugm-3
22/03/1996,24:00:00,4.84,V ugm-3
23/03/1996,01:00:00,5.14,V ugm-3
23/03/1996,02:00:00,5.98,V ugm-3
23/03/1996,03:00:00,6.66,V ugm-3
23/03/1996,04:00:00,4.19,V ugm-3
23/03/1996,05:00:00,4.36,V ugm-3
23/03/1996,06:00:00,2.02,V ugm-3
23/03/1996,07:00:00,1.72,V ugm-3
23/03/1996,08:00:00,2.11,V ugm-3
23/03/1996,09:00:00,2.7,V ugm-3
23/03/1996,10:00:00,2.57,V ugm-3
23/03/1996,11:00:00,2.99,V ugm-3
23/03/1996,12:00:00,3.71,V ugm-3
23/03/1996,13:00:00,4.55,V ugm-3
23/03/1996,14:00:00,3.8,V ugm-3
23/03/1996,15:00:00,4.88,V ugm-3
23/03/1996,16:00:00,4.81,V ugm-3
23/03/1996,17:00:00,4.94,V ugm-3
23/03/1996,18:00:00,6.99,V ugm-3
23/03/1996,19:00:00,6.73,V ugm-3
23/03/1996,20:00:00,6.79,V ugm-3
23/03/1996,21:00:00,13,V ugm-3
23/03/1996,22:00:00,14.85,V ugm-3
23/03/1996,23:00:00,11.73,V ugm-3
23/03/1996,24:00:00,10.17,V ugm-3
24/03/1996,01:00:00,12.81,V ugm-3
24/03/1996,02:00:00,10.76,V ugm-3
24/03/1996,03:00:00,6.7,V ugm-3
24/03/1996,04:00:00,6.83,V ugm-3
24/03/1996,05:00:00,5.75,V ugm-3
24/03/1996,06:00:00,6.05,V ugm-3
24/03/1996,07:00:00,6.21,V ugm-3
24/03/1996,08:00:00,3.54,V ugm-3
24/03/1996,09:00:00,5.17,V ugm-3
24/03/1996,10:00:00,10.5,V ugm-3
24/03/1996,11:00:00,10.82,V ugm-3
24/03/1996,12:00:00,12.12,V ugm-3
24/03/1996,13:00:00,13.72,V ugm-3
24/03/1996,14:00:00,No data,V ugm-3
24/03/1996,15:00:00,14.07,V ugm-3
24/03/1996,16:00:00,13.39,V ugm-3
24/03/1996,17:00:00,11.57,V ugm-3
24/03/1996,18:00:00,16.28,V ugm-3
24/03/1996,19:00:00,16.09,V ugm-3
24/03/1996,20:00:00,11.02,V ugm-3
24/03/1996,21:00:00,7.18,V ugm-3
24/03/1996,22:00:00,7.38,V ugm-3
24/03/1996,23:00:00,7.83,V ugm-3
24/03/1996,24:00:00,6.89,V ugm-3
25/03/1996,01:00:00,6.83,V ugm-3
25/03/1996,02:00:00,4.49,V ugm-3
25/03/1996,03:00:00,3.25,V ugm-3
25/03/1996,04:00:00,2.89,V ugm-3
25/03/1996,05:00:00,3.28,V ugm-3
